store_id,sku_id,forecast_units,actual_units,on_hand_units,lead_time_days,pack_size,min_order_qty,safety_stock,raw_reorder_qty,max_reorder_cap,capped_reorder_qty,recommended_reorder_qty,stockout_risk_flag,urgent_reorder_flag,decision_note
27,1,425.6522699634836,401,0.0,7.0,6,20,107.0,533.0,745.0,533.0,534.0,1,1,Urgent review
27,2,347.83633412988684,340,11.0,6.0,5,0,87.0,424.0,609.0,424.0,425.0,0,0,Reorder candidate
27,4,134.50799665354398,114,0.0,7.0,10,0,34.0,169.0,236.0,169.0,170.0,1,1,Urgent review
27,5,643.2642791001211,622,0.0,7.0,2,0,161.0,805.0,1126.0,805.0,806.0,1,1,Urgent review
27,6,661.8085405145642,632,0.0,7.0,5,0,166.0,828.0,1159.0,828.0,830.0,1,1,Urgent review
27,7,650.7242236571819,682,55.0,7.0,5,0,163.0,759.0,1139.0,759.0,760.0,0,1,Urgent review
27,10,682.1337227831733,649,108.0,8.0,12,20,171.0,746.0,1194.0,746.0,756.0,0,1,Urgent review
27,11,517.9110363518693,518,0.0,7.0,10,5,130.0,648.0,907.0,648.0,650.0,1,1,Urgent review
27,12,149.90089675086122,139,0.0,7.0,10,10,38.0,188.0,263.0,188.0,190.0,1,1,Urgent review
27,13,874.6455422633774,874,0.0,7.0,1,10,219.0,1094.0,1531.0,1094.0,1094.0,1,1,Urgent review
27,14,780.7477510047396,770,99.0,3.0,10,5,196.0,878.0,1367.0,878.0,880.0,0,0,Reorder candidate
27,15,970.3485224703667,962,0.0,7.0,10,10,243.0,1214.0,1699.0,1214.0,1220.0,1,1,Urgent review
27,17,541.3447350515546,488,0.0,7.0,10,0,136.0,678.0,948.0,678.0,680.0,1,1,Urgent review
27,19,688.7362193708007,694,0.0,7.0,2,20,173.0,862.0,1206.0,862.0,862.0,1,1,Urgent review
27,21,81.94381903259465,65,74.0,7.0,4,5,21.0,29.0,144.0,29.0,32.0,0,0,Reorder candidate
27,23,284.29227689840553,293,0.0,7.0,4,0,72.0,357.0,498.0,357.0,360.0,1,1,Urgent review
27,24,732.057196627836,691,0.0,7.0,6,20,184.0,917.0,1282.0,917.0,918.0,1,1,Urgent review
27,26,182.86372762306644,167,0.0,7.0,6,0,46.0,229.0,321.0,229.0,234.0,1,1,Urgent review
27,28,372.14146083272755,362,0.0,7.0,2,20,94.0,467.0,652.0,467.0,468.0,1,1,Urgent review
27,30,583.7487658660785,582,96.0,5.0,5,10,146.0,634.0,1022.0,634.0,635.0,0,0,Reorder candidate
27,35,118.58874165275986,107,98.0,3.0,1,20,30.0,51.0,208.0,51.0,51.0,0,0,Reorder candidate
27,36,880.4025363886527,917,0.0,7.0,5,20,221.0,1102.0,1541.0,1102.0,1105.0,1,1,Urgent review
27,39,1026.9116307879463,1124,70.0,10.0,2,10,257.0,1214.0,1798.0,1214.0,1214.0,0,1,Urgent review
27,40,549.388216368114,525,0.0,7.0,10,0,138.0,688.0,962.0,688.0,690.0,1,1,Urgent review
27,42,765.3932617745303,759,0.0,7.0,6,5,192.0,958.0,1340.0,958.0,960.0,1,1,Urgent review
27,43,539.7488872420187,543,87.0,9.0,10,20,135.0,588.0,945.0,588.0,590.0,0,1,Urgent review
27,44,294.65146483753693,271,12.0,3.0,4,5,74.0,357.0,516.0,357.0,360.0,0,0,Reorder candidate
27,45,341.81022488923924,342,77.0,4.0,12,10,86.0,351.0,599.0,351.0,360.0,0,0,Reorder candidate
27,47,933.2182565786813,946,0.0,7.0,6,0,234.0,1168.0,1634.0,1168.0,1170.0,1,1,Urgent review
27,50,561.4415524860943,585,107.0,10.0,1,10,141.0,596.0,983.0,596.0,596.0,0,1,Urgent review
27,51,542.4032733713588,561,0.0,7.0,10,5,136.0,679.0,950.0,679.0,680.0,1,1,Urgent review
27,55,392.9916233456224,395,41.0,2.0,12,0,99.0,451.0,688.0,451.0,456.0,0,0,Reorder candidate
27,57,391.6185142572772,375,0.0,7.0,5,5,98.0,490.0,686.0,490.0,490.0,1,1,Urgent review
27,59,303.7151268447523,269,0.0,7.0,6,5,76.0,380.0,532.0,380.0,384.0,1,1,Urgent review
27,60,400.89279187539665,408,0.0,7.0,2,20,101.0,502.0,702.0,502.0,502.0,1,1,Urgent review
28,1,252.31096568454635,281,0.0,7.0,6,20,64.0,317.0,442.0,317.0,318.0,1,1,Urgent review
28,2,174.8247946632075,157,0.0,7.0,5,0,44.0,219.0,306.0,219.0,220.0,1,1,Urgent review
28,3,311.77069714539425,291,0.0,7.0,12,10,78.0,390.0,546.0,390.0,396.0,1,1,Urgent review
28,5,394.62641387512673,388,119.0,9.0,2,0,99.0,375.0,691.0,375.0,376.0,0,0,Reorder candidate
28,7,242.8936215996142,245,76.0,8.0,5,0,61.0,228.0,426.0,228.0,230.0,0,0,Reorder candidate
28,8,310.67789670890846,320,97.0,13.0,4,10,78.0,292.0,544.0,292.0,292.0,0,0,Reorder candidate
28,9,194.95124424595693,196,86.0,10.0,5,10,49.0,158.0,342.0,158.0,160.0,0,0,Reorder candidate
28,10,529.158827628973,551,0.0,7.0,12,20,133.0,663.0,927.0,663.0,672.0,1,1,Urgent review
28,12,135.07720136318363,132,0.0,7.0,10,10,34.0,170.0,237.0,170.0,170.0,1,1,Urgent review
28,13,463.16668917562384,457,0.0,7.0,1,10,116.0,580.0,811.0,580.0,580.0,1,1,Urgent review
28,15,385.0878670904558,389,0.0,7.0,10,10,97.0,483.0,674.0,483.0,490.0,1,1,Urgent review
28,18,277.15478537401356,285,103.0,4.0,1,5,70.0,245.0,486.0,245.0,245.0,0,0,Reorder candidate
28,20,321.8967539054329,286,0.0,7.0,12,20,81.0,403.0,564.0,403.0,408.0,1,1,Urgent review
28,22,54.318568922662074,45,0.0,7.0,2,5,14.0,69.0,96.0,69.0,70.0,1,1,Urgent review
28,23,219.9448782749461,223,11.0,12.0,4,0,55.0,264.0,385.0,264.0,264.0,0,1,Urgent review
28,24,340.031793939952,304,0.0,7.0,6,20,86.0,427.0,596.0,427.0,432.0,1,1,Urgent review
28,26,64.45899740333618,69,89.0,9.0,6,0,17.0,0.0,113.0,0.0,0.0,0,0,No action
28,28,193.89674430009097,178,0.0,7.0,2,20,49.0,243.0,340.0,243.0,244.0,1,1,Urgent review
28,31,412.92923987471085,433,86.0,13.0,4,0,104.0,431.0,723.0,431.0,432.0,0,1,Urgent review
28,32,274.2261288223182,298,115.0,10.0,5,20,69.0,229.0,480.0,229.0,230.0,0,0,Reorder candidate
28,33,231.8396765557523,216,58.0,5.0,1,20,58.0,232.0,406.0,232.0,232.0,0,0,Reorder candidate
28,35,61.77040255351011,62,0.0,7.0,1,20,16.0,78.0,109.0,78.0,78.0,1,1,Urgent review
28,39,388.48412747339376,377,7.0,2.0,2,10,98.0,480.0,680.0,480.0,480.0,0,0,Reorder candidate
28,40,312.84072378611427,295,0.0,7.0,10,0,79.0,392.0,548.0,392.0,400.0,1,1,Urgent review
28,42,397.4037155791865,367,0.0,7.0,6,5,100.0,498.0,696.0,498.0,498.0,1,1,Urgent review
28,44,153.016444278388,144,0.0,7.0,4,5,39.0,193.0,268.0,193.0,196.0,1,1,Urgent review
28,48,312.0952906909861,321,72.0,12.0,4,0,79.0,320.0,547.0,320.0,320.0,0,1,Urgent review
28,49,124.1339532997773,107,99.0,4.0,4,10,32.0,58.0,218.0,58.0,60.0,0,0,Reorder candidate
28,50,284.0857193255263,313,116.0,5.0,1,10,72.0,241.0,498.0,241.0,241.0,0,0,Reorder candidate
28,52,199.4226986459181,197,8.0,8.0,2,5,50.0,242.0,349.0,242.0,242.0,0,1,Urgent review
28,55,215.34869898428224,199,0.0,7.0,12,0,54.0,270.0,377.0,270.0,276.0,1,1,Urgent review
28,58,462.96585825284694,470,0.0,7.0,2,0,116.0,579.0,811.0,579.0,580.0,1,1,Urgent review
28,60,276.0344123529884,295,0.0,7.0,2,20,70.0,347.0,484.0,347.0,348.0,1,1,Urgent review
29,2,182.91032374738762,191,17.0,4.0,5,0,46.0,212.0,321.0,212.0,215.0,0,0,Reorder candidate
29,4,83.70476914873174,69,0.0,7.0,10,0,21.0,105.0,147.0,105.0,110.0,1,1,Urgent review
29,8,331.1806351644062,351,0.0,7.0,4,10,83.0,415.0,580.0,415.0,416.0,1,1,Urgent review
29,11,470.4820818683922,457,0.0,7.0,10,5,118.0,589.0,824.0,589.0,590.0,1,1,Urgent review
29,12,106.54387221755091,95,43.0,14.0,10,10,27.0,91.0,187.0,91.0,100.0,0,0,Reorder candidate
29,14,361.9923249513303,340,0.0,7.0,10,5,91.0,453.0,634.0,453.0,460.0,1,1,Urgent review
29,17,294.2551906967308,299,0.0,7.0,10,0,74.0,369.0,515.0,369.0,370.0,1,1,Urgent review
29,21,76.49409525990107,79,92.0,9.0,4,5,20.0,5.0,134.0,5.0,8.0,0,0,Reorder candidate
29,23,301.1005537730149,276,76.0,3.0,4,0,76.0,302.0,527.0,302.0,304.0,0,0,Reorder candidate
29,27,304.7822511970443,301,101.0,7.0,10,5,77.0,281.0,534.0,281.0,290.0,0,0,Reorder candidate
29,29,508.8801128345931,555,47.0,9.0,10,10,128.0,590.0,891.0,590.0,590.0,0,1,Urgent review
29,30,464.96004197159954,457,0.0,7.0,5,10,117.0,582.0,814.0,582.0,585.0,1,1,Urgent review
29,31,511.68131531413894,521,0.0,7.0,4,0,128.0,640.0,896.0,640.0,640.0,1,1,Urgent review
29,32,310.13170899354606,290,0.0,7.0,5,20,78.0,389.0,543.0,389.0,390.0,1,1,Urgent review
29,36,377.027742866509,369,5.0,5.0,5,20,95.0,468.0,660.0,468.0,470.0,0,0,Reorder candidate
29,38,458.05534646564746,454,0.0,7.0,1,20,115.0,574.0,802.0,574.0,574.0,1,1,Urgent review
29,39,577.7427924187332,552,93.0,4.0,2,10,145.0,630.0,1012.0,630.0,630.0,0,0,Reorder candidate
29,42,407.9943407365947,401,0.0,7.0,6,5,102.0,510.0,714.0,510.0,510.0,1,1,Urgent review
29,44,123.71028448448517,124,0.0,7.0,4,5,31.0,155.0,217.0,155.0,156.0,1,1,Urgent review
29,45,306.3016362313989,301,0.0,7.0,12,10,77.0,384.0,537.0,384.0,384.0,1,1,Urgent review
29,47,411.0982864082565,404,28.0,12.0,6,0,103.0,487.0,720.0,487.0,492.0,0,1,Urgent review
29,48,313.7861270103844,310,0.0,7.0,4,0,79.0,393.0,550.0,393.0,396.0,1,1,Urgent review
29,53,82.08873499998488,68,0.0,7.0,2,5,21.0,104.0,144.0,104.0,104.0,1,1,Urgent review
29,55,252.4853229178721,267,107.0,7.0,12,0,64.0,210.0,442.0,210.0,216.0,0,0,Reorder candidate
29,58,570.8695284224331,604,100.0,10.0,2,0,143.0,614.0,1000.0,614.0,614.0,0,1,Urgent review
30,2,158.9748389202432,150,0.0,7.0,5,0,40.0,199.0,279.0,199.0,200.0,1,1,Urgent review
30,3,249.37578051658696,246,21.0,3.0,12,10,63.0,292.0,437.0,292.0,300.0,0,0,Reorder candidate
30,4,61.20313128200111,60,115.0,8.0,10,0,16.0,0.0,108.0,0.0,0.0,0,0,No action
30,5,472.5721949163627,486,119.0,14.0,2,0,119.0,473.0,828.0,473.0,474.0,0,0,Reorder candidate
30,11,273.3162073278928,266,46.0,8.0,10,5,69.0,297.0,479.0,297.0,300.0,0,1,Urgent review
30,16,330.598761566102,360,0.0,7.0,4,0,83.0,414.0,579.0,414.0,416.0,1,1,Urgent review
30,17,312.7233034653329,285,0.0,7.0,10,0,79.0,392.0,548.0,392.0,400.0,1,1,Urgent review
30,18,203.01985553024394,209,98.0,2.0,1,5,51.0,157.0,356.0,157.0,157.0,0,0,Reorder candidate
30,19,399.34106657377833,404,83.0,6.0,2,20,100.0,417.0,699.0,417.0,418.0,0,0,Reorder candidate
30,20,377.4223174648511,421,0.0,7.0,12,20,95.0,473.0,661.0,473.0,480.0,1,1,Urgent review
30,21,45.11144249196461,27,59.0,8.0,4,5,12.0,0.0,79.0,0.0,8.0,0,0,Reorder candidate
30,22,45.657875126318494,38,0.0,7.0,2,5,12.0,58.0,80.0,58.0,58.0,1,1,Urgent review
30,25,473.6121406501168,475,67.0,6.0,5,10,119.0,526.0,829.0,526.0,530.0,0,0,Reorder candidate
30,26,61.465183832429126,59,9.0,12.0,6,0,16.0,69.0,108.0,69.0,72.0,0,1,Urgent review
30,27,300.32552564473883,294,90.0,3.0,10,5,76.0,287.0,526.0,287.0,290.0,0,0,Reorder candidate
30,31,344.8322900136699,358,83.0,5.0,4,0,87.0,349.0,604.0,349.0,352.0,0,0,Reorder candidate
30,34,107.63693195079003,106,0.0,7.0,5,5,27.0,135.0,189.0,135.0,135.0,1,1,Urgent review
30,35,47.84348570285331,50,108.0,5.0,1,20,12.0,0.0,84.0,0.0,20.0,0,0,Reorder candidate
30,38,324.1488253831533,298,0.0,7.0,1,20,82.0,407.0,568.0,407.0,407.0,1,1,Urgent review
30,39,394.3654938321586,386,0.0,7.0,2,10,99.0,494.0,691.0,494.0,494.0,1,1,Urgent review
30,41,293.9673583764487,266,74.0,10.0,10,0,74.0,294.0,515.0,294.0,300.0,0,0,Reorder candidate
30,42,467.45801087207576,429,0.0,7.0,6,5,117.0,585.0,819.0,585.0,588.0,1,1,Urgent review
30,50,257.2983297583886,247,18.0,14.0,1,10,65.0,305.0,451.0,305.0,305.0,0,1,Urgent review
30,52,220.5625501019404,240,0.0,7.0,2,5,56.0,277.0,386.0,277.0,278.0,1,1,Urgent review
30,54,318.7445029089176,329,50.0,6.0,6,20,80.0,349.0,558.0,349.0,354.0,0,0,Reorder candidate
30,58,279.3985628606767,296,0.0,7.0,2,0,70.0,350.0,489.0,350.0,350.0,1,1,Urgent review
31,1,118.37431439068577,112,0.0,7.0,6,20,30.0,149.0,208.0,149.0,150.0,1,1,Urgent review
31,3,177.6456895033752,178,0.0,7.0,12,10,45.0,223.0,311.0,223.0,228.0,1,1,Urgent review
31,4,29.79825228439312,29,0.0,7.0,10,0,8.0,38.0,53.0,38.0,40.0,1,1,Urgent review
31,5,218.12889297621888,215,16.0,5.0,2,0,55.0,258.0,382.0,258.0,258.0,0,0,Reorder candidate
31,8,154.6559562598391,159,0.0,7.0,4,10,39.0,194.0,271.0,194.0,196.0,1,1,Urgent review
31,9,86.19820910585989,90,85.0,10.0,5,10,22.0,24.0,151.0,24.0,25.0,0,0,Reorder candidate
31,13,162.93976089666248,153,47.0,5.0,1,10,41.0,157.0,286.0,157.0,157.0,0,0,Reorder candidate
31,19,201.1742440103469,224,0.0,7.0,2,20,51.0,253.0,353.0,253.0,254.0,1,1,Urgent review
31,22,28.009657876946203,20,46.0,7.0,2,5,8.0,0.0,50.0,0.0,6.0,0,0,Reorder candidate
31,23,114.79335366643589,108,0.0,7.0,4,0,29.0,144.0,201.0,144.0,144.0,1,1,Urgent review
31,24,201.82233590516236,202,0.0,7.0,6,20,51.0,253.0,354.0,253.0,258.0,1,1,Urgent review
31,26,45.38474563779413,38,35.0,10.0,6,0,12.0,23.0,80.0,23.0,24.0,0,0,Reorder candidate
31,30,183.7062247229131,149,15.0,9.0,5,10,46.0,215.0,322.0,215.0,215.0,0,1,Urgent review
31,36,195.0624229380634,201,0.0,7.0,5,20,49.0,245.0,342.0,245.0,245.0,1,1,Urgent review
31,37,158.7086053976212,160,0.0,7.0,12,0,40.0,199.0,278.0,199.0,204.0,1,1,Urgent review
31,38,170.1162814581726,182,99.0,8.0,1,20,43.0,115.0,298.0,115.0,115.0,0,0,Reorder candidate
31,40,153.15667744825046,149,0.0,7.0,10,0,39.0,193.0,269.0,193.0,200.0,1,1,Urgent review
31,43,244.25278026589797,265,86.0,11.0,10,20,62.0,221.0,428.0,221.0,230.0,0,0,Reorder candidate
31,48,155.25822379901308,179,0.0,7.0,4,0,39.0,195.0,272.0,195.0,196.0,1,1,Urgent review
31,50,167.61522853858665,165,0.0,7.0,1,10,42.0,210.0,294.0,210.0,210.0,1,1,Urgent review
31,51,188.76946150021354,198,80.0,12.0,10,5,48.0,157.0,331.0,157.0,160.0,0,0,Reorder candidate
31,52,79.68533531320597,77,0.0,7.0,2,5,20.0,100.0,140.0,100.0,100.0,1,1,Urgent review
31,54,189.99102879810283,196,68.0,14.0,6,20,48.0,170.0,333.0,170.0,174.0,0,0,Reorder candidate
31,55,164.431381896924,188,73.0,12.0,12,0,42.0,134.0,288.0,134.0,144.0,0,0,Reorder candidate
31,58,253.59323500328068,264,71.0,2.0,2,0,64.0,247.0,444.0,247.0,248.0,0,0,Reorder candidate
32,2,338.32109509055135,320,0.0,7.0,5,0,85.0,424.0,593.0,424.0,425.0,1,1,Urgent review
32,3,343.2835039085286,347,0.0,7.0,12,10,86.0,430.0,601.0,430.0,432.0,1,1,Urgent review
32,5,774.0313369874785,740,111.0,4.0,2,0,194.0,858.0,1355.0,858.0,858.0,0,0,Reorder candidate
32,6,614.1881240968422,582,0.0,7.0,5,0,154.0,769.0,1075.0,769.0,770.0,1,1,Urgent review
32,7,438.9381145671467,444,88.0,5.0,5,0,110.0,461.0,769.0,461.0,465.0,0,0,Reorder candidate
32,8,318.1135573537969,306,21.0,4.0,4,10,80.0,378.0,557.0,378.0,380.0,0,0,Reorder candidate
32,10,711.4018884651088,701,1.0,9.0,12,20,178.0,889.0,1245.0,889.0,900.0,0,1,Urgent review
32,15,509.431447746727,520,0.0,7.0,10,10,128.0,638.0,892.0,638.0,640.0,1,1,Urgent review
32,16,466.3407868406525,465,0.0,7.0,4,0,117.0,584.0,817.0,584.0,584.0,1,1,Urgent review
32,18,313.1431079879357,323,113.0,8.0,1,5,79.0,280.0,549.0,280.0,280.0,0,0,Reorder candidate
32,19,547.7522538072437,524,26.0,7.0,2,20,137.0,659.0,959.0,659.0,660.0,0,1,Urgent review
32,20,656.8800137411655,682,0.0,7.0,12,20,165.0,822.0,1150.0,822.0,828.0,1,1,Urgent review
32,22,81.81798636353001,77,18.0,13.0,2,5,21.0,85.0,144.0,85.0,86.0,0,1,Urgent review
32,23,321.62286975447927,311,0.0,7.0,4,0,81.0,403.0,563.0,403.0,404.0,1,1,Urgent review
32,25,783.7778149951641,806,0.0,7.0,5,10,196.0,980.0,1372.0,980.0,980.0,1,1,Urgent review
32,26,127.36832400352117,115,56.0,6.0,6,0,32.0,104.0,223.0,104.0,108.0,0,0,Reorder candidate
32,27,386.85583461741675,375,103.0,14.0,10,5,97.0,381.0,677.0,381.0,390.0,0,0,Reorder candidate
32,29,556.9003130523582,541,0.0,7.0,10,10,140.0,697.0,975.0,697.0,700.0,1,1,Urgent review
32,31,702.5707247712573,746,0.0,7.0,4,0,176.0,879.0,1230.0,879.0,880.0,1,1,Urgent review
32,32,449.22916956981015,452,0.0,7.0,5,20,113.0,563.0,787.0,563.0,565.0,1,1,Urgent review
32,33,344.63744793322167,324,0.0,7.0,1,20,87.0,432.0,604.0,432.0,432.0,1,1,Urgent review
32,34,213.14190493441373,194,0.0,7.0,5,5,54.0,268.0,373.0,268.0,270.0,1,1,Urgent review
32,35,88.48724447337091,75,71.0,8.0,1,20,23.0,41.0,155.0,41.0,41.0,0,0,Reorder candidate
32,37,646.7405420893562,628,0.0,7.0,12,0,162.0,809.0,1132.0,809.0,816.0,1,1,Urgent review
32,40,293.46297966016516,323,0.0,7.0,10,0,74.0,368.0,514.0,368.0,370.0,1,1,Urgent review
32,41,473.83759958618936,455,0.0,7.0,10,0,119.0,593.0,830.0,593.0,600.0,1,1,Urgent review
32,42,520.9509036692784,519,96.0,2.0,6,5,131.0,556.0,912.0,556.0,558.0,0,0,Reorder candidate
32,43,542.4859422127895,582,0.0,7.0,10,20,136.0,679.0,950.0,679.0,680.0,1,1,Urgent review
32,44,166.01092074795602,181,48.0,9.0,4,5,42.0,161.0,291.0,161.0,164.0,0,0,Reorder candidate
32,45,246.47240752452205,234,26.0,13.0,12,10,62.0,283.0,432.0,283.0,288.0,0,1,Urgent review
32,47,506.3254870902031,492,0.0,7.0,6,0,127.0,634.0,887.0,634.0,636.0,1,1,Urgent review
32,48,304.0285462863179,304,0.0,7.0,4,0,77.0,382.0,533.0,382.0,384.0,1,1,Urgent review
32,52,239.0958181076913,256,94.0,5.0,2,5,60.0,206.0,419.0,206.0,206.0,0,0,Reorder candidate
32,55,360.4627576114005,387,0.0,7.0,12,0,91.0,452.0,631.0,452.0,456.0,1,1,Urgent review
33,1,179.2609948959791,159,98.0,3.0,6,20,45.0,127.0,314.0,127.0,132.0,0,0,Reorder candidate
33,6,385.82121566766887,425,0.0,7.0,5,0,97.0,483.0,676.0,483.0,485.0,1,1,Urgent review
33,8,201.03730932945325,168,0.0,7.0,4,10,51.0,253.0,352.0,253.0,256.0,1,1,Urgent review
33,9,150.5311969288105,158,0.0,7.0,5,10,38.0,189.0,264.0,189.0,190.0,1,1,Urgent review
33,17,246.43468710829504,243,0.0,7.0,10,0,62.0,309.0,432.0,309.0,310.0,1,1,Urgent review
33,18,146.8129338001305,119,0.0,7.0,1,5,37.0,184.0,257.0,184.0,184.0,1,1,Urgent review
33,19,434.2756639304466,448,0.0,7.0,2,20,109.0,544.0,760.0,544.0,544.0,1,1,Urgent review
33,20,402.53868077473055,383,0.0,7.0,12,20,101.0,504.0,705.0,504.0,504.0,1,1,Urgent review
33,25,484.1605799452092,469,0.0,7.0,5,10,122.0,607.0,848.0,607.0,610.0,1,1,Urgent review
33,28,185.37537781654174,202,0.0,7.0,2,20,47.0,233.0,325.0,233.0,234.0,1,1,Urgent review
33,29,488.7635099001184,468,0.0,7.0,10,10,123.0,612.0,856.0,612.0,620.0,1,1,Urgent review
33,30,315.58229317838635,337,0.0,7.0,5,10,79.0,395.0,553.0,395.0,395.0,1,1,Urgent review
33,31,405.4007409647539,430,54.0,8.0,4,0,102.0,454.0,710.0,454.0,456.0,0,1,Urgent review
33,32,152.49029650193816,139,0.0,7.0,5,20,39.0,192.0,267.0,192.0,195.0,1,1,Urgent review
33,34,111.70584363408506,102,9.0,10.0,5,5,28.0,131.0,196.0,131.0,135.0,0,1,Urgent review
33,36,339.87587367970696,304,1.0,13.0,5,20,85.0,424.0,595.0,424.0,425.0,0,1,Urgent review
33,37,377.6556281468327,331,0.0,7.0,12,0,95.0,473.0,661.0,473.0,480.0,1,1,Urgent review
33,38,432.3746404642585,456,25.0,12.0,1,20,109.0,517.0,757.0,517.0,517.0,0,1,Urgent review
33,39,329.5093984261831,328,0.0,7.0,2,10,83.0,413.0,577.0,413.0,414.0,1,1,Urgent review
33,43,301.2242921635495,288,33.0,7.0,10,20,76.0,345.0,528.0,345.0,350.0,0,1,Urgent review
33,45,266.6066077459539,273,110.0,7.0,12,10,67.0,224.0,467.0,224.0,228.0,0,0,Reorder candidate
33,47,294.5612595002184,306,104.0,12.0,6,0,74.0,265.0,516.0,265.0,270.0,0,0,Reorder candidate
33,48,255.38311973586767,245,0.0,7.0,4,0,64.0,320.0,447.0,320.0,320.0,1,1,Urgent review
33,49,90.00255049316526,125,0.0,7.0,4,10,23.0,114.0,158.0,114.0,116.0,1,1,Urgent review
33,50,268.5437826521375,258,0.0,7.0,1,10,68.0,337.0,470.0,337.0,337.0,1,1,Urgent review
33,52,203.45012248093929,185,37.0,7.0,2,5,51.0,218.0,357.0,218.0,218.0,0,1,Urgent review
33,54,261.0947398787207,257,0.0,7.0,6,20,66.0,328.0,457.0,328.0,330.0,1,1,Urgent review
34,3,271.2355344256479,257,8.0,3.0,12,10,68.0,332.0,475.0,332.0,336.0,0,0,Reorder candidate
34,4,47.196255552333064,46,0.0,7.0,10,0,12.0,60.0,83.0,60.0,60.0,1,1,Urgent review
34,5,399.4048182657948,405,93.0,8.0,2,0,100.0,407.0,699.0,407.0,408.0,0,1,Urgent review
34,10,268.2951243093573,251,0.0,7.0,12,20,68.0,337.0,470.0,337.0,348.0,1,1,Urgent review
34,13,311.03615629470994,292,32.0,12.0,1,10,78.0,358.0,545.0,358.0,358.0,0,1,Urgent review
34,14,312.3427021361433,319,66.0,11.0,10,5,79.0,326.0,547.0,326.0,330.0,0,1,Urgent review
34,15,326.3010954866453,266,0.0,7.0,10,10,82.0,409.0,572.0,409.0,410.0,1,1,Urgent review
34,16,362.0531950492929,377,0.0,7.0,4,0,91.0,454.0,634.0,454.0,456.0,1,1,Urgent review
34,20,328.0732519434309,305,53.0,6.0,12,20,83.0,359.0,575.0,359.0,360.0,0,0,Reorder candidate
34,29,389.49328439100054,352,50.0,11.0,10,10,98.0,438.0,682.0,438.0,440.0,0,1,Urgent review
34,32,175.3783769485591,182,0.0,7.0,5,20,44.0,220.0,307.0,220.0,220.0,1,1,Urgent review
34,34,119.06869726253335,124,0.0,7.0,5,5,30.0,150.0,209.0,150.0,150.0,1,1,Urgent review
34,35,63.33285463130653,65,80.0,10.0,1,20,16.0,0.0,111.0,0.0,20.0,0,0,Reorder candidate
34,37,280.51263539449485,297,9.0,3.0,12,0,71.0,343.0,491.0,343.0,348.0,0,0,Reorder candidate
34,38,474.8883497884886,447,62.0,14.0,1,20,119.0,532.0,832.0,532.0,532.0,0,1,Urgent review
34,42,286.5101033114667,297,5.0,12.0,6,5,72.0,354.0,502.0,354.0,354.0,0,1,Urgent review
34,46,74.99086799302184,72,39.0,12.0,5,0,19.0,55.0,132.0,55.0,55.0,0,0,Reorder candidate
34,50,226.16933767871518,245,27.0,2.0,1,10,57.0,257.0,396.0,257.0,257.0,0,0,Reorder candidate
34,52,165.42041608883818,169,0.0,7.0,2,5,42.0,208.0,290.0,208.0,208.0,1,1,Urgent review
34,54,293.97376013431614,294,112.0,13.0,6,20,74.0,256.0,515.0,256.0,258.0,0,0,Reorder candidate
34,55,208.65059740909226,200,0.0,7.0,12,0,53.0,262.0,366.0,262.0,264.0,1,1,Urgent review
35,4,28.744359533684793,17,0.0,7.0,10,0,8.0,37.0,51.0,37.0,40.0,1,1,Urgent review
35,5,153.5241193196892,141,93.0,7.0,2,0,39.0,100.0,269.0,100.0,100.0,0,0,Reorder candidate
35,6,123.7011554253093,122,0.0,7.0,5,0,31.0,155.0,217.0,155.0,155.0,1,1,Urgent review
35,9,37.896559950618986,34,79.0,2.0,5,10,10.0,0.0,67.0,0.0,10.0,0,0,Reorder candidate
35,11,121.15464552335396,130,0.0,7.0,10,5,31.0,153.0,213.0,153.0,160.0,1,1,Urgent review
35,13,129.69337406768403,148,0.0,7.0,1,10,33.0,163.0,227.0,163.0,163.0,1,1,Urgent review
35,14,120.57403977339486,98,0.0,7.0,10,5,31.0,152.0,212.0,152.0,160.0,1,1,Urgent review
35,15,134.22479644166924,132,0.0,7.0,10,10,34.0,169.0,235.0,169.0,170.0,1,1,Urgent review
35,18,67.53740570335789,64,0.0,7.0,1,5,17.0,85.0,119.0,85.0,85.0,1,1,Urgent review
35,19,141.46402142043343,156,28.0,6.0,2,20,36.0,150.0,248.0,150.0,150.0,0,0,Reorder candidate
35,23,77.36391157552778,67,5.0,4.0,4,0,20.0,93.0,136.0,93.0,96.0,0,0,Reorder candidate
35,26,27.21185594232667,29,35.0,11.0,6,0,7.0,0.0,48.0,0.0,0.0,0,0,No action
35,27,118.55394214613368,125,86.0,2.0,10,5,30.0,63.0,208.0,63.0,70.0,0,0,Reorder candidate
35,28,53.29843281932052,50,0.0,7.0,2,20,14.0,68.0,94.0,68.0,68.0,1,1,Urgent review
35,29,125.26752225397104,126,112.0,6.0,10,10,32.0,46.0,220.0,46.0,50.0,0,0,Reorder candidate
35,34,40.16701767834752,37,0.0,7.0,5,5,11.0,52.0,71.0,52.0,55.0,1,1,Urgent review
35,37,102.81700344364866,96,0.0,7.0,12,0,26.0,129.0,180.0,129.0,132.0,1,1,Urgent review
35,38,134.09849458936887,125,0.0,7.0,1,20,34.0,169.0,235.0,169.0,169.0,1,1,Urgent review
